incident_date,company,city,state,zipcode
5/25/13,Securitas Security Services,San Bernadino,CA,92411
8/3/15,JDI Electric,Riverside,CA,92503
11/29/16,Tri County Development Construction,"Riverside,",CA,92503
8/9/10,California Baptist University,Riverside,CA,92504
8/27/15,Manheim Inc.,Riverside,CA,92504
2/24/11,Stronghold Engineering,Riverside,CA,92507
5/12/10,FS Commercial Landscaping,Carson,CA,92509
6/11/15,AFS Investments,Cucamonga,CA,92509
7/30/15,Jakyman Tree Services,Riverside,CA,92509
2/7/13,Riverside Police Department,Riverside,CA,92522
8/31/12,Fireworks and Stage FX America Inc.,Lake Elsinor,CA,92530
7/19/13,C2R Farms Inc.,Hemet,CA,92545
9/10/11,Ross Stores Inc - Moreno Valley DC,Moreno Valley,CA,92551
5/13/13,Integrity Rebar Placers, Murrieta,CA,92562
8/25/10,Airmech inc.,Murrieta,CA,92563
10/12/12,Steve's Towing Inc.,Perris,CA,92570
11/20/14,American Building Innovation,Perris,CA,92571
4/25/13,So Cal Edison,Menifree,CA,92586
12/5/11,Sharp Roofing,Irvine,CA,92603
11/23/09,Z-Medical Inc.,Irvine,CA,92606
9/21/13,City of Laguna Beach,Laguna Beach,CA,92607
8/22/11,Metropolitan Condominium Association,Irvine,CA,92612
10/16/07,American Nostalgia,Irvine,CA,92618
11/3/14,SB Electrical Innovations,Irvine,CA,92620
8/14/13,Unlimited Landscape,Costa Mesa,CA,92626
3/29/11,All American Window Cleaning,Canyon,CA,92647
2/2/12,California Yacht Services,Huntington Beach,CA,92649
9/30/13,CAM Contractors Inc.,Huntington Beach,CA,92649
7/30/13,Modern Surfaces Inc.,Newport Beach,CA,92660
8/22/11,Luna Landscape Service,San Clemente,CA,92672
4/6/13,Hernandez Lanscaping,San Clemente,CA,92673
4/5/13,Pacific Excavation,Coto de Caza,CA,92679
1/25/13,Oscar Adelar,Mission Viejo,CA,92691
3/2/11,Alberto Roman Garcia,Santa Ana,CA,92701
5/18/11,XL Plastering,Santa Ana,CA,92704
10/1/12,Checkered Towing Long Beach,,CA,92708
8/19/13,Tutoring Club,Fountain Valley,CA,92708
5/5/10,Commercial Aquatic Services,Tustin,CA,92780
7/19/11,Daniel Martinez,Architect Tustin,CA,92782
2/26/13,Gilles & Audrey FleuryTrust,Anaheim,CA,92802
11/17/15,Steel Tech Reinforcing Inc.,Anaheim,CA,92805
4/12/13,Coca Cola North America,Anaheim,CA,92806
9/24/13,First Electrical Service,Honda Center,CA,92806
11/16/16,Priority Workforce,"Downey,",CA,92806
11/15/11,Vista Paints,Fullerton,CA,92831
8/19/11,American Apparel Knit and Dye,Garden Grove,CA,92841
3/5/16,HCI,Jurupa Valley,CA,92860
5/5/11,Donald Rhine,Corona,CA,92879
9/13/13,Contractors Inc.,Orange,CA,92879
12/22/09,City of Corona,Public Works Department Corona,CA,92882
9/17/15,Defender Security Company,Corona,CA,92882
11/23/16,Motive Energy,"Corona,",CA,92882
9/26/11,Kenai Drilling Limited,Ventura,CA,93001
7/10/13,National Park Service Channel Islands National Park,Ventura,CA,93001
7/13/15,Talent Services,Ventura,CA,93001
9/19/13,Gold N? Stuff,Ventura,CA,93003
10/30/15,Ventura County Public Works,Oakview,CA,93009
8/11/11,Permacolor Inc.,Camarillo,CA,93012
8/13/15,Eager Beaver,Oak View,CA,93022
6/1/15,Skyline Flowers,Oxnard,CA,93033
11/25/14,Yepez Landscaping,Simi Valley,CA,93063
11/17/15,Cobalt Construction,Los Angeles,CA,93065
4/2/12,Santa Barbara Historical Museum,Santa Barbara,CA,93101
9/16/13,C&D Ventures (DBA Gold Coast Dairy),Goleta,CA,93117
6/7/11,Garza Contracting,Arvin,CA,93203
6/19/12,Sky Brand Services,Arvin,CA,93203
12/30/11,Sunny Gem LLC/Cal Ag Resource,Buttom Willow,CA,93206
8/20/15,Castro Tire and Truck Wash,Buttonwillow,CA,93206
11/30/15,I & M Sheep Company,Corcoran,CA,93212
1/27/16,Pacific Rim Dairy,Corcoran,CA,93212
8/8/10,Ralph's Machine Shop,Delano,CA,93215
7/5/13,Etchegaray Farms LLC,Richgrove,CA,93215
11/19/09,AGR Contracting,Ducor,CA,93218
4/20/12,Key Energy Services Inc.,Fellows,CA,93224
9/7/10,Iron Industries,Hanford,CA,93230
9/9/10,Westscapes inc.,Hanford,CA,93230
2/28/11,Central Valley Meat,Hanford,CA,93230
11/30/11,Nichols Farms,Hanford,CA,93230
6/1/12,Temp Handbody Farm Labor Services,Huron,CA,93234
10/24/10,Ayalaz Agriculture Services FLC #12004,Kettleman City,CA,93239
10/26/10,Family Ranch,Kettleman City,CA,93239
4/24/15,E.E. Hall,Kettleman City,CA,93239
10/12/11,Community Recycling and Resource Recovery,Lamont,CA,93241
2/29/12,B&B Well Drilling,Laton,CA,93242
3/10/10,Etchegaray Farms,McFarland,CA,93250
5/23/15,Glorious Ag Services,Pixley,CA,93256
11/20/12,Porterville Unified School District Porterville,,CA,93257
4/15/10,Argo Chemical inc.,Bakersfield,CA,93263
7/26/11,Van's Logging Springville,Springville,CA,93265
6/21/11,Chevron Lease,Taft,CA,93268
2/11/11,Setton Pistachio,Terra Bella,CA,93270
9/17/16,San Jose State University,Three Rivers,CA,93271
6/20/11,Sunrise Farms,Pixley,CA,93274
7/11/13,Gillespi Ag Service,Tulare,CA,93274
12/17/09,TBM inc.,Visalia,CA,93277
10/11/14,Gonzaoo Torrez,Visalia,CA,93277
10/15/14,Gonzaoo Torrez,Visalia,CA,93277
8/17/10,Scott Walston Construction,Visalia,CA,93279
2/14/15,Western Stockman's Market,Wasco,CA,93280
1/14/16,City of Bakersfield,Bakersfield,CA,93301
3/9/15,Tarlton & Son,Bakersfield,CA,93306
10/2/14,Durango Tire & Wheels Bakerfield,,CA,93307
10/6/14,Durango Tires & Wheels,Bakersfield,CA,93307
12/30/14,Emiliano Perez Ramos,Bakersfield,CA,93307
1/8/15,Mark Ayler Sandblasting,Bakersfield,CA,93307
3/12/17,Jose Vega,"Bakersfield,",CA,93307
7/29/10,Sturgeon Services International,Bakersfield,CA,93308
6/19/12,Cleveland Wrecking Company,Bakersfield,CA,93308
10/3/12,Brahma Group Inc.,Bakersfield,CA,93308
3/13/13,TIC dba The Industrial Company,Bakersfield,CA,93308
8/10/13,Bakersfield Speedway,Bakersfield,CA,93308
1/23/15,Guillermo Martinez,Bakersfield,CA,93309
12/23/09,Golden Empire Concrete Products inc.,Bakersfield,CA,93311
2/25/13,J.G. Boswell Company,Bakersfield,CA,93311
7/17/15,Oil Well Service Company Bakersfield,,CA,93311
12/9/09,J Nobile Sinns Plumbing Co. Inc.,Bakersfield,CA,93313
4/3/12,Mericle Mechanical Inc.,Mettler,CA,93313
11/13/15,Big N Deep Ag Development Company,Bakersfield,CA,93313
7/7/16,MTD Farms,South Bakersfield,CA,93313
1/4/12,California Department of Corrections,San Luis Obispo,CA,93405
12/5/09,Bank of America,Atascadero,CA,93422
10/31/14,Performance Sweeping Inc.,Santa Margarita,CA,93453
6/6/15,M&W Pumps,Santa Maria,CA,93454
7/31/15,Smitty's Towing,Santa Maria,CA,93455
8/26/15,Atlantis Water Works,Templeton,CA,93465
11/17/15,James A. Quaglino Inc.,Templeton,CA,93465
8/15/16,Vertex Pest Control,Mojave,CA,93501
11/15/12,Kett Engineering Corporation,California City,CA,93505
9/21/12,Silver Bullet Production,Acton,CA,93510
10/31/14,Scaled Composites LLC,Cantil,CA,93519
9/12/13,Patty?s Forestry Services Inc.,Mammoth Lakes,CA,93546
5/28/15,Garrett Painting and Sandblasting,Palmdale,CA,93551
3/9/15,American Ready Mix,Ridgecrest,CA,93555
5/5/16,Swift Sign,Ridgecrest,CA,93555
1/26/10,Lehigh Southwest Cement Co.,Tehachapi,CA,93561
9/23/11,Witten Logging Co.,Tehachapi,CA,93561
5/4/16,Mowbray's Tree Service,Bear Valley Springs,CA,93561
11/8/12,T&T Trucking Inc.,Trona,CA,93562
3/19/13,Freeman LP Corp,Long Beach,CA,93584
9/30/11,F & T Farms,Caruthers,CA,93609
7/8/13,Watson Ag Chemicals,Caruthers,CA,93609
8/14/13,F&T  Farms,Caruthers,CA,93609
2/24/16,Jalones Ranches,Caruthers,CA,93609
8/8/13,L&L Ranch,Chawahilla,CA,93610
4/17/16,Campos Bros Farms,Chowchilla,CA,93610
1/24/13,H.B. Gills Inc.,Cutler,CA,93615
5/22/10,Brinkley Farms,Dos Palos,CA,93620
3/27/10,Blackburn Farming,Firebaugh,CA,93622
9/2/15,Zalinski Ranch,Firebaugh,CA,93622
7/2/13,Foothill Packing,Five Points,CA,93624
10/5/15,Casaca Vineyards,Five Points,CA,93624
10/5/15,Casaca Vineyards,Five Points,CA,93624
7/8/15,Manuel Garcia,Fowler,CA,93625
7/23/12,Terra Nova Ranch,Helm,CA,93627
2/5/12,Bar 20 Dairy LLC,Karman,CA,93630
4/11/11,Stidham Construction Kingsburg,Kingsburg,CA,93631
7/26/11,Calvin Crest Conference,Oakhurst,CA,93636
11/7/12,Pauletich Electric and Communications,Madera,CA,93636
5/1/15,Tesei Petroleum,Madera,CA,93636
11/17/10,Selsor Construction,Madera,CA,93637
6/10/15,Lion Farms,Madera,CA,93637
10/21/16,Philip Verwey Farms,"Madera,",CA,93637
8/5/15,USDA Forest Service (Sierra National Forest),North Fork,CA,93643
7/3/15,Pitman Family Farms,Orange Cove,CA,93646
9/3/10,D & D Westlake,Fresno,CA,93650
9/27/12,Maria Jesus Flores,Riverside,CA,93656
12/3/09,McPherson Enterprises inc.,Lemon Cove,CA,93657
9/11/12,Gibson Winery,Sanger,CA,93657
6/18/15,Fred Garza Farms,Sanger,CA,93657
6/22/15,Shrack Drilling Co.,Selma,CA,93662
9/21/16,Francisco Ag Management,Yettum,CA,93670
9/7/13,Sunwest Fruit Company Inc.,Traver,CA,93673
12/10/16,We Do it All Tree Service,"Fresno,",CA,93703
3/25/15,Penny Newman Grain Co.,Fresno,CA,93706
10/28/15,Valley Steel Construction,Fresno,CA,93706
7/27/15,Rio Del Sol River Ranch,Fresno,CA,93711
11/21/12,Sonora Auto Sales,Fresno,CA,93721
4/17/15,Public Works Dept - County of Fresno,Fresno,CA,93722
1/19/17,DRC Legal Document Services,"Fresno,",CA,93722
9/28/11,Performance Welding & Machine,Fresno,CA,93725
5/30/13,FreshKO Produce Services,Fresno,CA,93725
7/14/16,Barrel Unlimited,Fresno,CA,93725
8/1/12,Valley Healthcare Center LLC,Fresno,CA,93727
12/6/12,Steven Jesser Farms,Fresno,CA,93727
10/31/16,County of Fresno Sheriff Dept,"Fresno,",CA,93727
4/5/17,Sabor Farms LLC,"Salinas,",CA,93902
4/14/11,Our Lady of Angels,Burlingame,CA,94010
9/26/12,Steven Barkoff ,Hillsborough,CA,94010
4/18/10,Union 76,Daly City,CA,94015
4/22/16,Metropolitan Electric,San Francisco,CA,94017
10/12/11,Granite Rock Concrete,La Honda,CA,94020
9/2/11,Membrane Technology Research,Menlo Park,CA,94025
12/22/09,ANF Engineering inc.,Redwood City,CA,94061
5/26/11,Go Native,Coastside,CA,94062
9/17/16,Seven Island Painting Inc.,"Woodside,",CA,94062
7/11/13,Grocery Outlet,Redwood City,CA,94063
10/21/14,The House San Carlos,San Carlos,CA,94070
6/1/13,K. Wilson and Company Inc., South San Francisco,CA,94080
5/13/16,Ahern Rentals,San Francisco,CA,94080
6/9/13,Peacock Lounge,Sunnyvale,CA,94087
6/21/11,P G & E,Tracy,CA,94105
11/21/16,Lumber Supply,"Francisco,",CA,94110
1/28/16,LC General,San Francisco,CA,94116
4/28/12,Northern California Institute for Research and Education,San Francisco,CA,94121
9/22/12,Prime Flight Aviation Services ,San Francisco,CA,94128
11/29/16,Cirque du Soleil,"Francisco,",CA,94158
12/6/11,Four Leaf Construction,Palo Alto,CA,94301
12/30/10,Mainstay Business Systems Geriatric Home Care Specialists,Palo Alto,CA,94304
10/25/11,G & S Paving,Palo Alto,CA,94304
3/9/12,Peninsula Sanitary Service Inc.,Stanford,CA,94305
6/27/11,Unknown company,San Mateo,CA,94401
12/5/14,Joel Vasa,San Mateo,CA,94401
7/30/13,Delta Sandblasting Co. Inc.,Alameda,CA,94501
7/30/13,Delta Sandblasting Company Inc.,Alameda,CA,94501
6/12/15,Jonathan Tower Construction,Danville,CA,94506
6/21/12,Jimmy A. Odom General Building Contractors,Antioch,CA,94509
6/3/13,B&M Tear Off,Antioch,CA,94509
3/17/10,Pacific Gas & Electric Co.,Bencia,CA,94510
11/15/16,Alamillo Rebar Inc.,"Vale,",CA,94510
1/10/11,Alexander's Ag Flying Service,Bethel Island,CA,94511
4/4/11,Ornamental Plants Brentwood,Brentwood,CA,94513
8/29/11,Blattner Energy,Byron,CA,94514
3/10/17,Techsystems,CONCORD,CA,94520
11/15/10,John Charles Traverso dba Traverso Tree Service,Concord,CA,94521
10/25/10,Contra Costa County Sheriff Department/Jail,Martinez,CA,94533
10/30/14,Bay Area Traffic Solutions,Fremont,CA,94538
10/30/14,Covenant Care,Fremont,CA,94538
6/1/10,Sobarea Ranch,Fremont,CA,94539
6/14/10,U.S. Postal Service,Hayward,CA,94541
7/6/11,A-1 Appliance Repair Services,Hayward,CA,94541
2/2/10,Manheim's San Francisco Bay Auto Auction,Hayward,CA,94544
1/8/13,Keeco LLC,Hayward,CA,94544
9/14/10,Riley Stripping,Livermore,CA,94550
6/27/11,Davey Tree Surgery,Livermore,CA,94550
5/19/12,Wente Family Estates/Wente Vineyards Restaurant,Livemore,CA,94550
5/22/13,Electronic Waveform Lab,Livermore,CA,94550
11/13/11,Big Lots,Livermore,CA,94551
11/13/11,Big Lots,Livermore,CA,94551
5/22/13,Mills Ranch/Jam Trucking LLC,Livermore,CA,94551
8/31/11,DA Services Hauling & Dumpsters,Martinez,CA,94553
11/9/09,Newell & Company,Moraga,CA,94556
10/23/10,California Department of Mental Health,Napa,CA,94558
9/16/15,Express Employment Professionals,Napa,CA,94558
4/20/11,Ancien Wines,Napa,CA,94559
8/25/09,Speed Link,Orinda,CA,94563
10/15/09,SF American Taxicab inc.,Orinda,CA,94563
6/5/10,Delta Window Cleaning Company inc.,Orinda,CA,94563
6/14/09,ARB inc.,Bay Point,CA,94565
12/31/09,Golden Star Market Pittsburg,,CA,94565
7/11/12,Windsor Fuel Company,Pittsburg,CA,94565
7/5/12,Alameda County Fair,Pleasanton,CA,94566
6/24/15,ABM Electrical Solutions,Pleasanton,CA,94566
1/4/15,EPI Brentwood/Elite Plumbing,Dublin,CA,94568
10/17/11,Cherokee Freight Lines Stockton,St. Helena,CA,94574
3/12/13,Upper Valley Disposable Services Inc.,St. Helena,CA,94574
4/12/16,Martinez Vineyard Management llc,Saint Helena,CA,94574
8/31/16,Sutter Home Winery,St. Helena,CA,94574
6/18/12,Waste Management,San Leandro,CA,94577
11/8/16,Marathon Packing Corporation,"Leandro,",CA,94577
8/22/11,K Reed Roofing,Union City,CA,94587
5/7/13,Kerry's Ingredients and Flavors Union City,,CA,94587
11/4/14,Uber,Union City,CA,94587
7/8/09,Safeway,Pleasanton,CA,94588
7/20/15,Zamora Improvements,Pleasanton,CA,94588
1/10/13,Ace Hardware,Vallejo,CA,94589
9/20/13,KDW Construction LLC,Mare Island,CA,94592
9/20/13,Campanella Corporation,Vallejo,CA,94592
3/25/16,Earthquake Protection Services,Vallejo,CA,94592
9/4/09,Accent Care,Walnut Creek,CA,94595
6/11/11,Planet Organics Inc.,Oakland,CA,94601
10/24/12,STS Terminal Ports of America Berth 37,Oakland,CA,94601
11/5/12,Acker and Guerrero Roofing Company,Oakland,CA,94601
10/2/14,Henco Oakland,,CA,94601
9/19/15,OC Jones and Sons,Oakland,CA,94601
12/19/09,Auto Zone Store,Oakland,CA,94603
11/15/12,Super Link Plastics Inc.,Oakland,CA,94603
5/29/13,Agriculture Bag Manufacturing USA Inc.,Oakland,CA,94603
5/17/13,Trapac Inc., Oakland,CA,94607
12/18/16,SSA Marine,"Oakland,",CA,94607
2/15/13,ERG Aerospace Corporation,Oakland,CA,94608
7/1/13,Wing Stop,Oak,CA,94608
3/29/10,Cal Trans,Oakland,CA,94612
10/19/11,Performance Abatement Service,Berkeley,CA,94709
3/15/12,Berkeley Forge & Tool Inc.,Berkeley,CA,94710
2/11/11,Ameron International,Rancho Cucamunga,CA,94739
8/11/09,CA,Richmond,CA,94801
5/9/11,Contra Costa County,Richmond,CA,94801
6/9/11,Sonny Jackson Roofing,Richmond,CA,94801
6/28/11,Wild Bayside Jewelry,El Sobrante,CA,94803
8/4/13,Oliver's Hardware Inc.,Sobrante,CA,94803
4/7/10,Solarcity Corporation,San Pablo,CA,94806
12/5/11,Mission City Fumigation,San Rafael,CA,94901
9/22/15,Robin Jacks San Rafael,,CA,94901
1/10/15,Marin Auto Works Inc.,Mill Valley,CA,94941
12/18/09,Sonoma Compost Company llc,Petaluma,CA,94952
4/15/15,Maggiora and Ghilotti,Petaluma,CA,94952
6/18/10,Omni Stone Masonry Inc,Ross,CA,94957
7/24/15,Sea Mist Farms,Castroville,CA,95012
10/18/16,Valley Pride Inc.,"Castroville,",CA,95012
6/13/13,Stevens Creek Quarry Inc.,Cupertino,CA,95014
10/17/16,Uplift Family Services,"Gatos,",CA,95030
12/14/16,RC Power Inc.,"Clara,",CA,95050
11/17/10,American Food Service,Santa Clara,CA,95051
6/11/13,Schinler Elevator,Santa Clara,CA,95054
10/16/14,Bluesky  Pool Service and Repair,Saratoga,CA,95070
2/3/15,Doug Davis,Watsonville,CA,95076
2/9/17,Graniterock Company,"Watsonville,",CA,95076
7/25/15,Skyline Engineering Systems,San Jose,CA,95101
12/3/10,Draeger Construction Inc.,Concord,CA,95112
6/26/13,Lupe's Tree Service and Landscaping,San Jose,CA,95121
5/22/15,HVAC Contractors,San Jose,CA,95131
10/6/15,Blue Sierra Construction,San Jose,CA,95133
1/4/17,Qorvo,"Jose,",CA,95134
12/23/14,Stockton Police Department,Stockton,CA,95202
1/18/17,Duraflame,"Stockton,",CA,95202
6/14/10,Blake Electric,Stockton,CA,95203
6/15/10,Whrad Silva Farms,Stockton,CA,95203
3/16/17,Waste Connections Inc.,"Hollister,",CA,95203
6/14/11,Interstate Tree Service,Stockton,CA,95209
5/26/15,Subway Sandwiches,Stockton,CA,95210
6/20/16,Bragg Investment Company Inc.,Stockton,CA,95215
5/14/11,Bimm Enterprises,Angels Camp,CA,95222
1/23/11,Vino Farms,Santa Rosa,CA,95240
11/25/10,Stock Automotive Repair,Lodi,CA,95242
10/13/11,General Mills,Lodi,CA,95242
4/6/17,Leslie Heavy Hauling LLC,"Ranch,",CA,95246
1/10/17,Jose Elias Diaz,"Spring,",CA,95252
7/26/10,Your Preferred Real Estate,West Pointem ,CA,95255
1/8/15,Polydeck Screen Corporation,Tracy,CA,95304
7/7/13,Dan Avila & Sons,Turlock,CA,95307
5/12/15,New Ecology (SRL),Keyes,CA,95307
12/1/16,Arbor Works,"Hill,",CA,95311
2/23/15,Sefnco Communications,Escalon,CA,95320
6/29/10,Farm,San Joaquin County,CA,95321
7/3/13,Camp Tawonga United Jewish Community,Groveland,CA,95321
7/25/11,Charles Ahlem Ranch,Avettilman,CA,95324
1/22/15,Hilmar School District,Hilmar,CA,95324
6/22/13,Duarte Nursery,Hughson,CA,95326
3/16/17,Starlite Trucking,"Keyes,",CA,95328
3/18/10,Cal-Sierra Pipe Inc.,La Grand,CA,95333
3/4/15,Dan Avila & Sons,Livingston,CA,95334
10/14/16,Gallo Vineyards Inc.,"Livingston,",CA,95334
4/12/11,Valley Tree Services Manteca,Manteca,CA,95336
11/7/11,BND Transport LLC,Mantera,CA,95336
9/13/12,Delicato Winery Vineyard,Manteca,CA,95336
10/19/10,Merced County Board of Education,Merced,CA,95343
6/23/16,Stanislaus County Public Works,Modesto,CA,95354
6/15/16,JM Equipment,Modesto,CA,95357
11/12/14,Miller Orchard Farming Inc.,Modesto,CA,95358
9/5/11,Jessica Rodriguez,Patterson,CA,95363
7/23/12,Sierra Pacific Industries,Sonora,CA,95370
8/20/10,PG&E,Tuolumne,CA,95379
1/11/12,Discount Tires,Turlock,CA,95380
4/15/17,Action Tree Service LLC,"Harte,",CA,95383
1/23/11,Vino Farms,Santa Rosa,CA,95401
4/19/13,Thermal Sun Glass,Santa Rosa,CA,95402
8/18/15,Northbay Tree Care,Santa Rosa,CA,95407
4/10/13,Pacific States Industries dba Redwood Empire Sawmill,Cloverdale,CA,95425
5/11/15,A Plus Pool and Spa Inc.,Glen Ellen,CA,95442
8/26/10,Timber Roof Service,Gualala,CA,95445
9/17/10,Becnel Family Vineyards,Healdsburg,CA,95448
5/21/11,Bellagio Wood Tank Co. Inc.,Healdsburg,CA,95448
11/4/15,Forest  Soil  and Water Inc.,Healdsburg,CA,95448
1/3/12,Weathertop Nursery,Laytonville,CA,95454
10/20/11,Calpine,Middletown,CA,95461
12/23/10,John Benward Company,East Sonoma,CA,95476
11/17/14,Bertozzi Vineyard,Ukiah,CA,95482
5/21/12,Shuster's Logging Inc.,Navarro,CA,95490
1/7/10,CA Justice Eureka,,CA,95501
1/6/15,Capitol Engineering Laboratories,Arcata,CA,95521
12/1/11,Leonardo Logging,Eureka,CA,95540
2/15/11,California Highway Patrol,Garberville,CA,95542
8/19/10,Humboldt Redwood Co/ Grove Construction,Scotia,CA,95565
1/26/12,Juan Esparza Ruiz,Trinidad,CA,95570
8/8/15,Carol Young,Auburn,CA,95602
8/3/15,Diamond Pacific,Auburn,CA,95603
8/15/16,Chastain Farms,Dixon,CA,95620
2/18/10,Gary Pellandini Dairy,Galt,CA,95632
10/8/10,Norogachi Construction Galt,Galt,CA,95632
7/30/12,Bimbo Bakery,Galt,CA,95632
10/14/15,Sierra Pacific,Georgetown,CA,95634
7/11/15,Matteoli Bros.,Knights Landing,CA,95645
6/5/12,Kurt Clark dba Clark's Concrete,Newcastle,CA,95658
2/2/11,Placerville Union School District,Placerville,CA,95667
8/22/12,David Girard Vineyard,Placerville,CA,95667
6/14/13,David Dougherty Trucking,Rio Linda,CA,95673
10/5/16,Van Tassel Construction,"Lin,",CA,95677
2/7/11,Ace in the Hole Towing,El Dorado,CA,95678
6/16/10,Robert Robinson,San Jose,CA,95682
3/17/11,Devine Intermodal,Sacramento,CA,95691
9/23/11,George Pagany Farms,West Sacramento,CA,95691
8/13/13,Elk Grove Milling Inc.,Elk Grove,CA,95757
7/6/10,Sacramento Overnight Inc.,Sacramento,CA,95811
10/1/12,American Rain Gutter Sacramento,,CA,95811
5/12/12,CA Department of Justice,Sacramento,CA,95814
10/24/14,Sacramento Sheriff's Department,Sacramento,CA,95814
1/9/15,M Lopez Recycling,Sacarmento,CA,95815
10/10/14,Haman Landscape and Tree,Sacramento,CA,95819
10/3/16,Goodwill,"Sacramento,",CA,95823
2/22/12,Arden and Howe Car Wash Inc.,Sacramento,CA,95825
10/24/14,Sacramento County Sheriffs Department,Sacramento,CA,95825
12/7/09,ISS Facility Services,Sacramento,CA,95827
5/9/12,Unknown,Sacramento,CA,95828
3/16/11,Century Lighting,Sacramento,CA,95834
5/26/11,Madison Ave. Autos and Trucks,Sacramento,CA,95841
10/20/11,Mark Dewsnup,Marysville,CA,95901
7/21/16,PG&E,Marysville,CA,95901
10/2/12,P&P Farms Arbuckle,,CA,95912
10/13/11,PG & E,Bolden,CA,95915
10/19/14,Chanthavy Chanthapaseuth,Brownsville,CA,95919
12/30/11,Young Life Challenge,,CA,95925
3/17/10,The Pit Stop,Chico,CA,95926
5/15/12,Viking Construction,Chico,CA,95926
7/19/10,Sohnrey Farms,Chico,CA,95928
5/3/12,Ken's Firewood,Colusa,CA,95932
9/5/12,Roger Elliot Construction,Penn Valley,CA,95946
3/13/17,Fillmore Farms,"Gridley,",CA,95948
7/16/11,Moore Brothers,Colusa,CA,95950
10/18/12,JDK Construction,Live Oak,CA,95953
12/9/09,International Paper,Modesto,CA,95956
9/2/13,Blanchi Partnership,Nelson,CA,95958
